locus_tag	ftype	length_bp	gene	EC_number	COG	product
HFFIBJOL_04222	CDS	294				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04223	CDS	1452				Dihydrolipoyl dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04224	CDS	411				Glyoxalase-like domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04225	CDS	477				Sporulation and cell division protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04226	CDS	1512				RDD family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04227	CDS	795				RDD family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04228	CDS	321				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04229	CDS	2400				Immune inhibitor A precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04230	CDS	306				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04231	CDS	597				nicotinamidase/pyrazinamidase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04232	CDS	1329				Nicotinate phosphoribosyltransferase pncB1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04233	CDS	360				ATP-dependent Clp protease adapter protein ClpS [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04234	CDS	609				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04235	CDS	1476				D-serine/D-alanine/glycine transporter [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04236	CDS	423				CysO-cysteine peptidase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04237	CDS	993				Vitamin B12-binding protein precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04238	CDS	1047				Hemin transport system permease protein HmuU [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04239	CDS	834				Hemin import ATP-binding protein HmuV [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04240	CDS	843				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04241	CDS	306				Sulfur carrier protein CysO [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04242	CDS	951				O-phosphoserine sulfhydrylase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04243	CDS	753				Ribonuclease BN [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04244	CDS	1269				PTS system glucose-specific EIICB component [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04245	CDS	1311				PTS system glucoside-specific EIICBA component [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04246	CDS	234				PTS system glucose-specific EIICB component [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04247	CDS	732				Ribonuclease PH [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04248	CDS	147				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04249	CDS	411				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04250	CDS	603				dITP/XTP pyrophosphatase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04251	tRNA	85				tRNA-Leu(tag)
HFFIBJOL_04252	CDS	672				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04253	CDS	672				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04254	CDS	1539				Proline/betaine transporter [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04255	CDS	513				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04256	CDS	1398				Sensor protein CseC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04257	CDS	468				Putative peroxiredoxin [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04258	CDS	321				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04259	CDS	351				10 kDa chaperonin 1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04260	CDS	321				Quaternary ammonium compound-resistance protein SugE [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04261	CDS	2454				Penicillin-binding protein 1A [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04262	CDS	798				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04263	CDS	852				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04264	CDS	1041				Daunorubicin/doxorubicin resistance ATP-binding protein DrrA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04265	CDS	714				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04266	CDS	1329				GDSL-like Lipase/Acylhydrolase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04267	CDS	1383				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04268	CDS	792				Sortase family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04269	CDS	237				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04270	CDS	1548				putative symporter YodF [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04271	CDS	1062				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04272	CDS	1587				NADH-quinone oxidoreductase subunit F [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04273	CDS	642				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04274	CDS	1056				Purine catabolism regulatory protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04275	CDS	306				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04276	CDS	750				Membrane protein insertase YidC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04277	CDS	858				Ureidoglycolate lyase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04278	CDS	1842				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04279	CDS	528				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04280	CDS	1098				putative oxidoreductase YdgJ [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04281	CDS	1209				N-acetylglucosamine repressor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04282	CDS	342				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04283	CDS	759				HTH-type transcriptional repressor PhnF [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04284	CDS	1095				D-amino acid dehydrogenase small subunit [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04285	CDS	723				Phosphonoacetaldehyde hydrolase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04286	CDS	1125				Putative 2-aminoethylphosphonate import ATP-binding protein PhnT [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04287	CDS	972				Putative 2-aminoethylphosphonate transport system permease protein PhnU [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04288	CDS	798				Putative 2-aminoethylphosphonate transport system permease protein PhnV [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04289	CDS	1065				Putative 2-aminoethylphosphonate-binding periplasmic protein precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04290	CDS	780				Ribonucleotide monophosphatase NagD [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04291	CDS	1506				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04292	CDS	705				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04293	CDS	720				Sortase family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04294	CDS	1068				Endoglucanase A precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04295	CDS	1974				Kelch motif protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04296	CDS	1959				Cellulose synthase catalytic subunit [UDP-forming] [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04297	CDS	681				HTH-type transcriptional regulator LutR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04298	tRNA	75				tRNA-Lys(ctt)
HFFIBJOL_04299	CDS	1317				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04300	CDS	1653				SPFH domain / Band 7 family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04301	CDS	927				Murein DD-endopeptidase MepH precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04302	CDS	1119				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04303	CDS	594				GlcNAc-binding protein A precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04304	CDS	588				GlcNAc-binding protein A precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04305	tRNA	76				tRNA-Lys(ctt)
HFFIBJOL_04306	CDS	759				Acetate operon repressor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04307	CDS	816				Arginine transport ATP-binding protein ArtM [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04308	CDS	654				L-cystine transport system permease protein TcyB [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04309	CDS	732				Inner membrane amino-acid ABC transporter permease protein YecS [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04310	CDS	735				Lysine-arginine-ornithine-binding periplasmic protein precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04311	CDS	501				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04312	CDS	1425				Acylamidase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04313	CDS	966				Glyoxylate/hydroxypyruvate reductase B [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04314	CDS	930				Arylmalonate decarboxylase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04315	CDS	741				Arylmalonate decarboxylase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04316	CDS	1146				Limonene 1,2-monooxygenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04317	CDS	1980				Phytochrome-like protein cph2 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04318	CDS	1251				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04319	tRNA	76				tRNA-Lys(ctt)
HFFIBJOL_04320	CDS	693				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04321	CDS	387				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04322	CDS	1389				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04323	CDS	1548				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04324	CDS	1299				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04325	CDS	1053				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04326	CDS	594				Phosphoserine phosphatase 1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04327	CDS	1548				Protein involved in sporulation [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04328	CDS	561				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04329	CDS	867				spermidine synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04330	CDS	546				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04331	CDS	693				Sensory transduction protein regX3 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04332	CDS	1452				Sensor protein CpxA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04333	CDS	1047				putative bifunctional chitinase/lysozyme precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04334	CDS	1455				Bifunctional beta-D-glucosidase/beta-D-fucosidase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04335	CDS	843				Lactose transport system permease protein LacG [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04336	CDS	1056				Lactose transport system permease protein LacF [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04337	CDS	1332				putative arabinose-binding protein precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04338	CDS	1059				HTH-type transcriptional repressor CytR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04339	CDS	1413				Exoglucanase A precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04340	CDS	1155				Cellulase (glycosyl hydrolase family 5) [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04341	CDS	966				Exoenzyme S synthesis regulatory protein ExsA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04342	CDS	651				NmrA-like family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04343	tRNA	76				tRNA-His(gtg)
HFFIBJOL_04344	CDS	609				Oligoribonuclease [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04345	CDS	1515				HTH-type transcriptional regulator CdhR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04346	CDS	306				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04347	CDS	522				Universal stress protein family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04348	CDS	1830				Glutamine--fructose-6-phosphate aminotransferase [isomerizing] [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04349	CDS	192				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04350	CDS	1644				Beta-N-acetylhexosaminidase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04351	CDS	1155				Acyl-CoA dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04352	CDS	939				Hydroxymethylglutaryl-CoA lyase YngG [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04353	CDS	2001				Acetyl-/propionyl-coenzyme A carboxylase alpha chain [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04354	CDS	1626				Methylmalonyl-CoA carboxyltransferase 12S subunit [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04355	CDS	729				HTH-type transcriptional repressor KstR2 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04356	CDS	1209				Acyl-CoA dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04357	CDS	885				Acyl-CoA thioesterase 2 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04358	CDS	795				putative phosphatase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04359	CDS	987				Guanidinobutyrase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04360	CDS	2355				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04361	CDS	2910				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04362	CDS	471				hypothetical protein
HFFIBJOL_04363	CDS	2355				hypothetical protein
HFFIBJOL_04364	CDS	495				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04365	CDS	396				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04366	CDS	1125				HTH-type transcriptional regulator GltC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04367	CDS	864				EamA-like transporter family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04368	CDS	2208				Potassium-transporting ATPase B chain [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04369	CDS	954				Deazaflavin-dependent nitroreductase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04370	CDS	1704				putative NAD-dependent malic enzyme 2 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04371	CDS	693				Fatty acid metabolism regulator protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04372	CDS	2415				ABC-2 family transporter protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04373	CDS	816				putative ABC transporter ATP-binding protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04374	CDS	2862				Alpha,alpha-trehalose phosphorylase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04375	CDS	1641				Penicillin-binding protein PbpB [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04376	CDS	1233				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04377	CDS	3768				Putative multidrug export ATP-binding/permease protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04378	CDS	1422				Prolyl tri/tetrapeptidyl aminopeptidase precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04379	CDS	627				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04380	CDS	1821				putative lipoprotein YbbD precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04381	CDS	774				3-dehydroshikimate dehydratase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04382	CDS	960				Organic hydroperoxide resistance transcriptional regulator [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04383	CDS	1221				HTH-type transcriptional regulator GalS [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04384	CDS	1152				1,5-anhydro-D-fructose reductase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04385	CDS	1176				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04386	CDS	876				Inosose isomerase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04387	CDS	2268				ATP-dependent RecD-like DNA helicase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04388	CDS	96				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04389	CDS	1302				Citrate synthase 1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04390	CDS	2298				Copper-exporting P-type ATPase A [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04391	CDS	297				zinc/cadmium/mercury/lead-transporting ATPase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04392	CDS	1308				High-affinity Na(+)/H(+) antiporter NhaS3 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04393	CDS	816				Sulfite exporter TauE/SafE [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04394	CDS	1116				Inositol 2-dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04395	CDS	951				2-dehydropantoate 2-reductase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04396	CDS	204				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04397	CDS	1518				Major myo-inositol transporter IolT [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04398	CDS	864				Xylose isomerase-like TIM barrel [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04399	CDS	1020				Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04400	CDS	921				Inosose dehydratase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04401	CDS	1056				5-dehydro-2-deoxygluconokinase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04402	CDS	894				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04403	CDS	912				5-deoxy-glucuronate isomerase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04404	CDS	1911				3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04405	CDS	1494				Methylmalonate-semialdehyde dehydrogenase [acylating] [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04406	CDS	480				Acetyltransferase (GNAT) family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04407	CDS	1230				Styrene monooxygenase StyA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04408	CDS	2856				Daunorubicin/doxorubicin resistance ATP-binding protein DrrA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04409	CDS	921				ABC-2 family transporter protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04410	CDS	540				SnoaL-like domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04411	CDS	489				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04412	CDS	1023				Putative esterase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04413	CDS	2130				Inner membrane protein YccS [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04414	CDS	1080				Rod shape-determining protein MreB [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04415	CDS	480				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04416	CDS	207				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04417	CDS	480				GlcNAc-binding protein A precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04418	CDS	801				ANTAR domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04419	CDS	651				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04420	CDS	1044				Bacterial TniB protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04421	CDS	2067				Integrase core domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04422	CDS	612				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04423	CDS	873				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04424	CDS	1311				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04425	CDS	414				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04426	CDS	1962				sensor protein RstB [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04427	CDS	408				Roadblock/LC7 domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04428	CDS	363				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04429	CDS	624				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04430	CDS	210				MbtH-like protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_04431	CDS	1242				hypothetical protein [Streptomyces rimosus subsp. rimosus]
