locus_tag	ftype	length_bp	gene	EC_number	COG	product
FGFFFLIJ_03718	CDS	681				Tetracycline repressor protein class A [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03719	CDS	1155				Protein-L-isoaspartate O-methyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03720	CDS	954				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03721	CDS	312				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03722	CDS	471				Multiple antibiotic resistance protein MarR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03723	CDS	2574				Multidrug resistance protein 3 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03724	CDS	861				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03725	CDS	237				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03726	CDS	846				Tetracycline repressor protein class E [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03727	CDS	1578				Antiseptic resistance protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03728	CDS	2079				Dolichyl-phosphate-mannose-protein mannosyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03729	CDS	1407				N-glycosyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03730	CDS	1998				putative sensor histidine kinase TcrY [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03731	CDS	750				putative transcriptional regulatory protein TcrX [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03732	CDS	534				FMN-dependent NADPH-azoreductase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03733	CDS	1719				Mycolysin precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03734	CDS	861				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03735	CDS	1038				HTH-type transcriptional regulator CdhR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03736	CDS	783				Glutathione-regulated potassium-efflux system ancillary protein KefF [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03737	tRNA	75				tRNA-Met(cat)
FGFFFLIJ_03738	CDS	390				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03739	CDS	429				Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03740	CDS	432				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03741	CDS	786				Mannosyl-D-glycerate transport/metabolism system repressor MngR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03742	CDS	357				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03743	CDS	1377				DNA translocase FtsK [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03744	CDS	648				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03745	CDS	192				Mobile element transfer protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03746	CDS	195				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03747	CDS	246				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03748	CDS	891				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03749	CDS	582				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03750	CDS	207				Helix-turn-helix domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03751	CDS	1239				Transposase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03752	tRNA	74				tRNA-Arg(acg)
FGFFFLIJ_03753	CDS	918				HD domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03754	tRNA	92				tRNA-Ser(gct)
FGFFFLIJ_03755	CDS	522				Transglutaminase-activating metalloprotease inhibitor precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03756	CDS	4293				Sensor histidine kinase DcuS [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03757	CDS	654				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03758	CDS	1653				Long-chain-fatty-acid--CoA ligase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03759	CDS	402				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03760	CDS	456				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03761	CDS	873				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03762	CDS	186				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03763	CDS	1026				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03764	CDS	132				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03765	CDS	480				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03766	CDS	453				Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03767	CDS	855				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03768	CDS	207				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03769	CDS	1023				Protein-L-isoaspartate O-methyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03770	CDS	831				MOSC domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03771	CDS	534				RNA polymerase sigma-E factor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03772	CDS	852				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03773	CDS	1167				lipid-transfer protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03774	CDS	414				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03775	CDS	1194				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03776	CDS	315				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03777	CDS	930				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03778	CDS	2556				NB-ARC domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03779	tRNA	87				tRNA-Ser(tga)
FGFFFLIJ_03780	CDS	111				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03781	CDS	186				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03782	CDS	270				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03783	CDS	1236				Helix-turn-helix domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03784	CDS	222				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03785	CDS	258				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03786	CDS	447				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03787	CDS	156				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03788	CDS	708				Response regulator PleD [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03789	CDS	522				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03790	CDS	1251				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03791	CDS	384				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03792	CDS	333				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03793	CDS	225				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03794	CDS	297				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03795	CDS	213				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03796	CDS	2607				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03797	CDS	2196				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03798	CDS	195				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03799	CDS	468				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03800	CDS	498				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03801	CDS	447				Single-stranded DNA-binding protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03802	CDS	402				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03803	CDS	417				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03804	CDS	1029				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03805	CDS	297				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03806	CDS	915				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03807	CDS	1248				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03808	CDS	192				Helix-turn-helix domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03809	CDS	1425				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03810	tRNA	89				tRNA-Ser(tga)
FGFFFLIJ_03811	CDS	1836				Putative serine protease HhoA precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03812	CDS	843				putative glycerophosphoryl diester phosphodiesterase 1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03813	CDS	741				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03814	CDS	969				preprotein translocase subunit SecA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03815	CDS	597				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03816	CDS	723				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03817	CDS	1608				Stage II sporulation protein E (SpoIIE) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03818	CDS	1473				Xaa-Pro aminopeptidase 1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03819	CDS	672				Transcriptional regulator, TetR family [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03820	CDS	495				Serine-protein kinase RsbW [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03821	CDS	831				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03822	CDS	801				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03823	CDS	651				SCO1/SenC [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03824	CDS	579				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03825	CDS	2163				Copper transport protein YcnJ precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03826	CDS	1308				Dye-decolorizing peroxidase precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03827	CDS	927				Prephenate dehydratase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03828	CDS	1251				Serine--tRNA ligase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03829	CDS	846				Sugar phosphatase YidA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03830	CDS	723				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03831	CDS	684				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03832	CDS	1053				Regulatory protein AsnC [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03833	CDS	1524				Multidrug resistance protein stp [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03834	CDS	1023				HTH-type transcriptional activator CmpR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03835	CDS	825				Multidrug-efflux transporter 1 regulator [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03836	CDS	318				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03837	CDS	1392				Diaminopimelate decarboxylase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03838	CDS	711				Putative L-lactate dehydrogenase operon regulatory protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03839	CDS	1275				putative transporter YycB [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03840	CDS	435				Putative nitroreductase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03841	CDS	423				HTH-type transcriptional regulator CueR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03842	CDS	795				putative aminodeoxychorismate lyase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03843	CDS	453				Glyoxalase-like domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03844	CDS	792				ABC-2 family transporter protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03845	CDS	912				Daunorubicin/doxorubicin resistance ATP-binding protein DrrA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03846	CDS	912				ABC-2 family transporter protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03847	CDS	1161				putative ABC transporter ATP-binding protein YxlF [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03848	CDS	879				Metallopeptidase family M24 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03849	CDS	1779				Putative oxidoreductase SadH [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03850	CDS	924				putative metal-dependent hydrolase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03851	CDS	1149				MerR family regulatory protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03852	CDS	573				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03853	CDS	378				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03854	CDS	1365				Carotenoid cleavage oxygenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03855	CDS	219				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03856	CDS	264				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03857	CDS	630				Transcriptional regulator PadR-like family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03858	CDS	702				transcriptional regulator BetI [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03859	CDS	576				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03860	CDS	900				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03861	CDS	894				Alkanesulfonate monooxygenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03862	CDS	936				Pyridoxal phosphate phosphatase YbhA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03863	CDS	1164				Murein DD-endopeptidase MepM [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03864	CDS	1737				Hypoxia sensor histidine kinase response regulator DosT [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03865	CDS	3648				ATP-binding/permease protein CydD [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03866	CDS	1002				Cytochrome bd-I ubiquinol oxidase subunit 2 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03867	CDS	1509				Cytochrome bd-II ubiquinol oxidase subunit 1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03868	CDS	267				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03869	CDS	1080				Putative phenylalanine aminotransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03870	CDS	1077				HTH-type transcriptional repressor CytR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03871	CDS	1056				diadenosine tetraphosphatase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03872	CDS	906				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03873	CDS	900				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03874	CDS	648				Malonyl-[acyl-carrier protein] O-methyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03875	CDS	1782				Phosphomethylpyrimidine synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03876	CDS	1557				YibE/F-like protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03877	CDS	426				Sporulation and cell division protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03878	CDS	771				p-hydroxybenzoate hydroxylase transcriptional activator [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03879	CDS	225				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03880	CDS	318				Cupin domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03881	CDS	381				Membrane protein of unknown function [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03882	CDS	555				putative low molecular weight protein-tyrosine-phosphatase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03883	CDS	1137				Cystathionine gamma-synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03884	CDS	921				HTH-type transcriptional regulator LeuO [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03885	CDS	480				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03886	CDS	975				Pyridoxamine 5'-phosphate oxidase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03887	CDS	1359				Ferredoxin--NAD(P)(+) reductase (naphthalene dioxygenase ferredoxin-specific) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03888	CDS	633				haloacid dehalogenase-like hydrolase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03889	CDS	558				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03890	CDS	429				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03891	CDS	1257				Inner membrane transport protein YdhP [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03892	CDS	582				HTH-type transcriptional regulator MhqR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03893	CDS	453				aminoalkylphosphonic acid N-acetyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03894	CDS	759				Transcriptional regulator, TetR family [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03895	CDS	1155				Soluble hydrogenase 42 kDa subunit [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03896	CDS	1464				D-alanyl-D-alanine carboxypeptidase precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03897	CDS	429				HTH-type transcriptional regulator ZntR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03898	CDS	744				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03899	CDS	1098				DNA polymerase III subunit beta [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03900	CDS	456				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03901	CDS	807				Amidohydrolase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03902	CDS	510				HTH-type transcriptional regulator HmrR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03903	CDS	489				Helix-turn-helix domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03904	CDS	666				Peptide deformylase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03905	CDS	570				DNA-binding transcriptional repressor AcrR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03906	CDS	894				Quinone oxidoreductase 1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03907	CDS	1125				FAD-dependent urate hydroxylase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03908	CDS	1482				Replicative DNA helicase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03909	CDS	1338				DNA-damage-inducible protein F [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03910	CDS	879				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03911	CDS	447				50S ribosomal protein L9 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03912	CDS	237				30S ribosomal protein S18 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03913	CDS	585				Single-stranded DNA-binding protein 2 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03914	CDS	291				30S ribosomal protein S6 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03915	CDS	318				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03916	CDS	1119				Lipid II:glycine glycyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03917	CDS	1032				alanine racemase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03918	CDS	1494				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03919	CDS	2460				Penicillin-binding protein 1A [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03920	CDS	678				Transcriptional regulator PadR-like family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03921	CDS	1083				Inositol-3-phosphate synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03922	CDS	1260				2-acyl-glycerophospho-ethanolamine acyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03923	CDS	633				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03924	CDS	1476				CCA-adding enzyme [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03925	CDS	2316				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03926	CDS	2199				putative peptidoglycan biosynthesis protein MviN [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03927	CDS	1725				Serine/threonine-protein kinase PrkC [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03928	CDS	426				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03929	CDS	669				ECF RNA polymerase sigma factor SigM [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03930	CDS	936				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03931	CDS	975				Thioredoxin reductase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03932	CDS	327				Thioredoxin-1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03933	CDS	618				Acetyltransferase (GNAT) family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03934	CDS	1104				putative chromosome-partitioning protein ParB [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03935	CDS	831				Sporulation initiation inhibitor protein Soj [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_03936	CDS	726				Ribosomal RNA small subunit methyltransferase G [Streptomyces rimosus subsp. rimosus]
