# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "8" "-p" "-s" "2" "-a" "/home/lukasa/Genome_analysis_project/05-annotation/HP126_prokka_output/HP126_annotation.gtf" "-o" "HP126_counts_61.txt" "-g" "gene_id" "-t" "transcript" "/home/lukasa/Genome_analysis_project/07-RNA_mapping/61_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/lukasa/Genome_analysis_project/07-RNA_mapping/61_sorted.bam
HFFIBJOL_04504	contig_1_pilon	5060449	5061564	-	1116	1
HFFIBJOL_04505	contig_1_pilon	5062139	5062333	+	195	788
HFFIBJOL_04506	contig_1_pilon	5062378	5062755	-	378	65
HFFIBJOL_04507	contig_1_pilon	5062960	5063033	-	74	0
HFFIBJOL_04508	contig_1_pilon	5063216	5063292	+	77	5
HFFIBJOL_04509	contig_1_pilon	5063583	5064971	+	1389	6597
HFFIBJOL_04510	contig_1_pilon	5065271	5065885	+	615	2309
HFFIBJOL_04511	contig_1_pilon	5065957	5066640	+	684	1714
HFFIBJOL_04512	contig_1_pilon	5066803	5068092	+	1290	3357
HFFIBJOL_04513	contig_1_pilon	5068180	5069118	-	939	33
HFFIBJOL_04514	contig_1_pilon	5069164	5070066	-	903	229
HFFIBJOL_04515	contig_1_pilon	5070226	5072871	+	2646	3150
HFFIBJOL_04516	contig_1_pilon	5072837	5074066	-	1230	37
HFFIBJOL_04517	contig_1_pilon	5074365	5075813	+	1449	104
HFFIBJOL_04518	contig_1_pilon	5075853	5077421	+	1569	1480
HFFIBJOL_04519	contig_1_pilon	5077424	5077783	+	360	184
HFFIBJOL_04520	contig_1_pilon	5078013	5078426	+	414	445
HFFIBJOL_04521	contig_1_pilon	5078714	5079733	+	1020	5885
HFFIBJOL_04522	contig_1_pilon	5079909	5080841	+	933	481
HFFIBJOL_04523	contig_1_pilon	5080845	5081567	+	723	124
HFFIBJOL_04524	contig_1_pilon	5081564	5083705	+	2142	1269
HFFIBJOL_04525	contig_1_pilon	5083702	5084910	+	1209	264
HFFIBJOL_04526	contig_1_pilon	5084945	5085409	-	465	14
HFFIBJOL_04527	contig_1_pilon	5085555	5087330	-	1776	42
HFFIBJOL_04528	contig_1_pilon	5087317	5088696	-	1380	6
HFFIBJOL_04529	contig_1_pilon	5088994	5090775	+	1782	268
HFFIBJOL_04530	contig_1_pilon	5090947	5092887	+	1941	2179
HFFIBJOL_04531	contig_1_pilon	5092991	5094205	+	1215	172
HFFIBJOL_04532	contig_1_pilon	5094322	5095065	+	744	539
HFFIBJOL_04533	contig_1_pilon	5095316	5099269	+	3954	521
HFFIBJOL_04534	contig_1_pilon	5099495	5099815	+	321	13880
HFFIBJOL_04535	contig_1_pilon	5099830	5100087	+	258	4875
HFFIBJOL_04536	contig_1_pilon	5100228	5101664	+	1437	440
HFFIBJOL_04537	contig_1_pilon	5101820	5102917	+	1098	88
HFFIBJOL_04538	contig_1_pilon	5103266	5103757	+	492	16
HFFIBJOL_04539	contig_1_pilon	5103955	5105223	+	1269	260
HFFIBJOL_04540	contig_1_pilon	5105353	5105964	+	612	127
HFFIBJOL_04541	contig_1_pilon	5106238	5107200	+	963	79
HFFIBJOL_04542	contig_1_pilon	5107231	5108358	-	1128	832
HFFIBJOL_04543	contig_1_pilon	5108500	5108679	+	180	18
HFFIBJOL_04544	contig_1_pilon	5108852	5109013	+	162	295
HFFIBJOL_04545	contig_1_pilon	5109058	5109687	+	630	467
HFFIBJOL_04546	contig_1_pilon	5109772	5111595	+	1824	317
HFFIBJOL_04547	contig_1_pilon	5111709	5112203	+	495	425
HFFIBJOL_04548	contig_1_pilon	5112512	5112853	+	342	38
HFFIBJOL_04549	contig_1_pilon	5113005	5113078	+	74	11
HFFIBJOL_04550	contig_1_pilon	5113241	5113486	+	246	18
HFFIBJOL_04551	contig_1_pilon	5113490	5113723	+	234	75
HFFIBJOL_04552	contig_1_pilon	5113921	5115753	+	1833	55
HFFIBJOL_04553	contig_1_pilon	5115768	5117075	-	1308	25
HFFIBJOL_04554	contig_1_pilon	5117239	5117312	+	74	57
HFFIBJOL_04555	contig_1_pilon	5117416	5117850	-	435	54
HFFIBJOL_04556	contig_1_pilon	5117941	5119482	-	1542	0
HFFIBJOL_04557	contig_1_pilon	5119479	5120465	-	987	2
HFFIBJOL_04558	contig_1_pilon	5121065	5123953	+	2889	1506
HFFIBJOL_04559	contig_1_pilon	5124157	5124966	+	810	179
HFFIBJOL_04560	contig_1_pilon	5125115	5125960	+	846	231
HFFIBJOL_04561	contig_1_pilon	5126955	5127800	+	846	4
HFFIBJOL_04562	contig_1_pilon	5127797	5130547	+	2751	0
HFFIBJOL_04563	contig_1_pilon	5130450	5131967	-	1518	78
HFFIBJOL_04564	contig_1_pilon	5132149	5132634	+	486	26
HFFIBJOL_04565	contig_1_pilon	5132634	5133566	+	933	31
HFFIBJOL_04566	contig_1_pilon	5133675	5133920	-	246	26
HFFIBJOL_04567	contig_1_pilon	5133993	5134976	+	984	71
HFFIBJOL_04568	contig_1_pilon	5135414	5136115	-	702	22
HFFIBJOL_04569	contig_1_pilon	5136691	5136957	-	267	6369
HFFIBJOL_04570	contig_1_pilon	5137149	5139017	+	1869	1819
HFFIBJOL_04571	contig_1_pilon	5139281	5139583	+	303	2
HFFIBJOL_04572	contig_1_pilon	5139907	5141796	+	1890	468
HFFIBJOL_04573	contig_1_pilon	5141907	5142494	-	588	401
HFFIBJOL_04574	contig_1_pilon	5142491	5146471	-	3981	1304
HFFIBJOL_04575	contig_1_pilon	5146722	5149736	+	3015	422
HFFIBJOL_04576	contig_1_pilon	5149866	5151098	+	1233	168
HFFIBJOL_04577	contig_1_pilon	5151196	5152029	+	834	136
HFFIBJOL_04578	contig_1_pilon	5152007	5152840	-	834	63
HFFIBJOL_04579	contig_1_pilon	5152869	5153540	-	672	26
HFFIBJOL_04580	contig_1_pilon	5153924	5154940	+	1017	1127
HFFIBJOL_04581	contig_1_pilon	5154941	5156077	+	1137	452
HFFIBJOL_04582	contig_1_pilon	5156303	5157409	+	1107	118
HFFIBJOL_04583	contig_1_pilon	5157406	5158149	+	744	52
HFFIBJOL_04584	contig_1_pilon	5158252	5158680	-	429	593
HFFIBJOL_04585	contig_1_pilon	5158896	5159744	+	849	8
HFFIBJOL_04586	contig_1_pilon	5159870	5160226	+	357	45
HFFIBJOL_04587	contig_1_pilon	5160248	5161153	+	906	48
HFFIBJOL_04588	contig_1_pilon	5161182	5161973	-	792	2
HFFIBJOL_04589	contig_1_pilon	5162141	5163499	+	1359	1
HFFIBJOL_04590	contig_1_pilon	5163605	5164690	+	1086	137
HFFIBJOL_04591	contig_1_pilon	5164690	5165328	+	639	94
HFFIBJOL_04592	contig_1_pilon	5165336	5166676	-	1341	38
HFFIBJOL_04593	contig_1_pilon	5166744	5167958	+	1215	51
HFFIBJOL_04594	contig_1_pilon	5168118	5169128	+	1011	4176
HFFIBJOL_04595	contig_1_pilon	5169149	5169646	+	498	532
HFFIBJOL_04596	contig_1_pilon	5169661	5170980	+	1320	183
HFFIBJOL_04597	contig_1_pilon	5171103	5172269	-	1167	0
HFFIBJOL_04598	contig_1_pilon	5172516	5173292	+	777	9
HFFIBJOL_04599	contig_1_pilon	5173905	5175428	+	1524	79209
HFFIBJOL_04600	contig_1_pilon	5175736	5178854	+	3119	1543072
HFFIBJOL_04601	contig_1_pilon	5178933	5179043	+	111	53
HFFIBJOL_04602	contig_1_pilon	5179188	5180018	+	831	32
HFFIBJOL_04603	contig_1_pilon	5180102	5180467	+	366	10
HFFIBJOL_04604	contig_1_pilon	5180487	5182109	-	1623	33
HFFIBJOL_04605	contig_1_pilon	5182400	5184019	+	1620	43
HFFIBJOL_04606	contig_1_pilon	5184016	5185116	+	1101	0
HFFIBJOL_04607	contig_1_pilon	5185113	5186537	+	1425	5
HFFIBJOL_04608	contig_1_pilon	5186619	5187887	+	1269	0
HFFIBJOL_04609	contig_1_pilon	5187971	5188909	+	939	476
HFFIBJOL_04610	contig_1_pilon	5188926	5190185	-	1260	0
HFFIBJOL_04611	contig_1_pilon	5190182	5191504	-	1323	41
HFFIBJOL_04612	contig_1_pilon	5191647	5191913	-	267	53
HFFIBJOL_04613	contig_1_pilon	5191976	5193010	-	1035	390
HFFIBJOL_04614	contig_1_pilon	5193344	5195122	+	1779	3616
HFFIBJOL_04615	contig_1_pilon	5195361	5196086	+	726	56
HFFIBJOL_04616	contig_1_pilon	5196142	5196888	+	747	65
HFFIBJOL_04617	contig_1_pilon	5196994	5197809	+	816	110
HFFIBJOL_04618	contig_1_pilon	5197886	5198314	-	429	512
HFFIBJOL_04619	contig_1_pilon	5198413	5199321	-	909	115
HFFIBJOL_04620	contig_1_pilon	5199338	5200111	-	774	114
HFFIBJOL_04621	contig_1_pilon	5200179	5201144	-	966	323
HFFIBJOL_04622	contig_1_pilon	5201377	5202759	+	1383	1301
HFFIBJOL_04623	contig_1_pilon	5202863	5203270	-	408	0
HFFIBJOL_04624	contig_1_pilon	5203448	5204659	+	1212	7
HFFIBJOL_04625	contig_1_pilon	5204647	5205312	+	666	19
HFFIBJOL_04626	contig_1_pilon	5205318	5205914	-	597	2672
HFFIBJOL_04627	contig_1_pilon	5205989	5206573	-	585	54
HFFIBJOL_04628	contig_1_pilon	5206685	5207692	-	1008	22
HFFIBJOL_04629	contig_1_pilon	5207858	5209306	-	1449	24
HFFIBJOL_04630	contig_1_pilon	5209420	5210313	+	894	304
HFFIBJOL_04631	contig_1_pilon	5210603	5212093	-	1491	200
HFFIBJOL_04632	contig_1_pilon	5212507	5213634	+	1128	229
HFFIBJOL_04633	contig_1_pilon	5214044	5216782	+	2739	790
HFFIBJOL_04634	contig_1_pilon	5217456	5218511	+	1056	91
HFFIBJOL_04635	contig_1_pilon	5218639	5219586	-	948	123
HFFIBJOL_04636	contig_1_pilon	5220060	5220509	-	450	279
HFFIBJOL_04637	contig_1_pilon	5220614	5221465	-	852	38
HFFIBJOL_04638	contig_1_pilon	5221472	5222476	-	1005	67
HFFIBJOL_04639	contig_1_pilon	5222527	5223813	-	1287	155
HFFIBJOL_04640	contig_1_pilon	5224126	5224884	+	759	2
HFFIBJOL_04641	contig_1_pilon	5224889	5225296	-	408	32
HFFIBJOL_04642	contig_1_pilon	5225345	5226178	+	834	74
HFFIBJOL_04643	contig_1_pilon	5226262	5227380	+	1119	21
HFFIBJOL_04644	contig_1_pilon	5227614	5227898	+	285	108
HFFIBJOL_04645	contig_1_pilon	5227978	5228253	-	276	50
HFFIBJOL_04646	contig_1_pilon	5228257	5228439	-	183	9
HFFIBJOL_04647	contig_1_pilon	5228443	5229225	-	783	50
HFFIBJOL_04648	contig_1_pilon	5229494	5229961	+	468	12
HFFIBJOL_04649	contig_1_pilon	5229903	5230628	-	726	12
HFFIBJOL_04650	contig_1_pilon	5231155	5231718	+	564	29
HFFIBJOL_04651	contig_1_pilon	5232391	5234298	-	1908	1004
HFFIBJOL_04652	contig_1_pilon	5234713	5235375	+	663	818
HFFIBJOL_04653	contig_1_pilon	5235472	5236416	-	945	191
HFFIBJOL_04654	contig_1_pilon	5236512	5236865	-	354	12
HFFIBJOL_04655	contig_1_pilon	5236862	5239483	-	2622	22
HFFIBJOL_04656	contig_1_pilon	5239486	5240787	-	1302	4
HFFIBJOL_04657	contig_1_pilon	5240946	5242244	+	1299	4
HFFIBJOL_04658	contig_1_pilon	5242306	5242956	+	651	12
HFFIBJOL_04659	contig_1_pilon	5242969	5243715	-	747	68
HFFIBJOL_04660	contig_1_pilon	5243712	5244395	-	684	94
HFFIBJOL_04661	contig_1_pilon	5244594	5245535	+	942	65
HFFIBJOL_04662	contig_1_pilon	5245579	5246037	-	459	285
HFFIBJOL_04663	contig_1_pilon	5246283	5247488	+	1206	3373
HFFIBJOL_04664	contig_1_pilon	5247485	5248111	+	627	429
HFFIBJOL_04665	contig_1_pilon	5248108	5248254	+	147	101
HFFIBJOL_04666	contig_1_pilon	5248264	5248560	+	297	874
HFFIBJOL_04667	contig_1_pilon	5248745	5250736	-	1992	12
HFFIBJOL_04668	contig_1_pilon	5250973	5252472	+	1500	6
HFFIBJOL_04669	contig_1_pilon	5252472	5252777	+	306	0
HFFIBJOL_04670	contig_1_pilon	5252930	5253715	+	786	12
HFFIBJOL_04671	contig_1_pilon	5253750	5254082	-	333	182
HFFIBJOL_04672	contig_1_pilon	5254254	5254700	+	447	22
HFFIBJOL_04673	contig_1_pilon	5254702	5255745	+	1044	36
HFFIBJOL_04674	contig_1_pilon	5255770	5256474	-	705	2
HFFIBJOL_04675	contig_1_pilon	5256606	5257037	+	432	2
HFFIBJOL_04676	contig_1_pilon	5257141	5258151	+	1011	0
HFFIBJOL_04677	contig_1_pilon	5258248	5258703	+	456	7
HFFIBJOL_04678	contig_1_pilon	5258821	5259279	+	459	16
HFFIBJOL_04679	contig_1_pilon	5259287	5261446	-	2160	0
HFFIBJOL_04680	contig_1_pilon	5261649	5262596	+	948	0
HFFIBJOL_04681	contig_1_pilon	5262593	5263924	+	1332	53
HFFIBJOL_04682	contig_1_pilon	5264253	5265530	+	1278	137
HFFIBJOL_04683	contig_1_pilon	5265631	5266593	+	963	110
HFFIBJOL_04684	contig_1_pilon	5266725	5268638	+	1914	348
HFFIBJOL_04685	contig_1_pilon	5268915	5270042	+	1128	328
HFFIBJOL_04686	contig_1_pilon	5270225	5271664	-	1440	291
HFFIBJOL_04687	contig_1_pilon	5271800	5272099	-	300	473
HFFIBJOL_04688	contig_1_pilon	5272388	5272461	+	74	428
HFFIBJOL_04689	contig_1_pilon	5272466	5272539	+	74	106
HFFIBJOL_04690	contig_1_pilon	5272719	5272795	+	77	34
HFFIBJOL_04691	contig_1_pilon	5272934	5273713	-	780	1367
HFFIBJOL_04692	contig_1_pilon	5273775	5274611	-	837	101
HFFIBJOL_04693	contig_1_pilon	5274750	5275907	-	1158	22
HFFIBJOL_04694	contig_1_pilon	5276050	5277381	-	1332	56
HFFIBJOL_04695	contig_1_pilon	5278060	5278416	-	357	9
HFFIBJOL_04696	contig_1_pilon	5278622	5282368	+	3747	68
HFFIBJOL_04697	contig_1_pilon	5282486	5282872	+	387	233
HFFIBJOL_04698	contig_1_pilon	5282865	5283461	+	597	50
HFFIBJOL_04699	contig_1_pilon	5283518	5284549	-	1032	749
HFFIBJOL_04700	contig_1_pilon	5284679	5285683	-	1005	2
HFFIBJOL_04701	contig_1_pilon	5285747	5288143	+	2397	0
HFFIBJOL_04702	contig_1_pilon	5288123	5288851	-	729	2
HFFIBJOL_04703	contig_1_pilon	5288914	5289147	-	234	6
HFFIBJOL_04704	contig_1_pilon	5289144	5290103	-	960	2
HFFIBJOL_04705	contig_1_pilon	5290108	5290884	-	777	0
HFFIBJOL_04706	contig_1_pilon	5291042	5292532	-	1491	4
HFFIBJOL_04707	contig_1_pilon	5292529	5297073	-	4545	10
HFFIBJOL_04708	contig_1_pilon	5297070	5297795	-	726	16
HFFIBJOL_04709	contig_1_pilon	5297803	5299035	-	1233	8
HFFIBJOL_04710	contig_1_pilon	5299246	5300193	-	948	6
HFFIBJOL_04711	contig_1_pilon	5300397	5300540	+	144	0
HFFIBJOL_04712	contig_1_pilon	5300555	5301790	+	1236	4
HFFIBJOL_04713	contig_1_pilon	5301756	5302772	-	1017	8
HFFIBJOL_04714	contig_1_pilon	5302933	5304552	+	1620	0
HFFIBJOL_04715	contig_1_pilon	5304539	5305342	-	804	2
HFFIBJOL_04716	contig_1_pilon	5305371	5306009	-	639	11
HFFIBJOL_04717	contig_1_pilon	5306165	5306596	-	432	12
HFFIBJOL_04718	contig_1_pilon	5306684	5307706	+	1023	179
HFFIBJOL_04719	contig_1_pilon	5308035	5308463	+	429	430
HFFIBJOL_04720	contig_1_pilon	5308707	5309774	+	1068	0
HFFIBJOL_04721	contig_1_pilon	5310849	5311418	+	570	0
HFFIBJOL_04722	contig_1_pilon	5311408	5312415	+	1008	7
HFFIBJOL_04723	contig_1_pilon	5312412	5313416	+	1005	19
HFFIBJOL_04724	contig_1_pilon	5313409	5314323	+	915	29
HFFIBJOL_04725	contig_1_pilon	5314789	5315574	-	786	83
HFFIBJOL_04726	contig_1_pilon	5315571	5316899	-	1329	77
HFFIBJOL_04727	contig_1_pilon	5316963	5317496	-	534	11
HFFIBJOL_04728	contig_1_pilon	5317745	5320282	+	2538	16
HFFIBJOL_04729	contig_1_pilon	5320362	5320760	+	399	74
HFFIBJOL_04730	contig_1_pilon	5320763	5321548	-	786	42
HFFIBJOL_04731	contig_1_pilon	5321686	5322579	-	894	110
HFFIBJOL_04732	contig_1_pilon	5322906	5323400	+	495	573
HFFIBJOL_04733	contig_1_pilon	5323455	5324330	+	876	136
HFFIBJOL_04734	contig_1_pilon	5324405	5325670	-	1266	894
HFFIBJOL_04735	contig_1_pilon	5325747	5325995	-	249	1340
HFFIBJOL_04736	contig_1_pilon	5326114	5327160	-	1047	699
HFFIBJOL_04737	contig_1_pilon	5327174	5328115	-	942	285
HFFIBJOL_04738	contig_1_pilon	5328205	5329395	-	1191	135
HFFIBJOL_04739	contig_1_pilon	5329427	5330143	+	717	25
HFFIBJOL_04740	contig_1_pilon	5330209	5331027	-	819	38
HFFIBJOL_04741	contig_1_pilon	5331208	5331681	+	474	183
HFFIBJOL_04742	contig_1_pilon	5331689	5332717	+	1029	238
HFFIBJOL_04743	contig_1_pilon	5332835	5334073	-	1239	0
HFFIBJOL_04744	contig_1_pilon	5334143	5335309	-	1167	2
HFFIBJOL_04745	contig_1_pilon	5335525	5336205	-	681	10
HFFIBJOL_04746	contig_1_pilon	5336202	5337587	-	1386	51
HFFIBJOL_04747	contig_1_pilon	5337726	5338631	-	906	46
HFFIBJOL_04748	contig_1_pilon	5338888	5340165	-	1278	6
HFFIBJOL_04749	contig_1_pilon	5340352	5341110	-	759	81
HFFIBJOL_04750	contig_1_pilon	5341225	5342829	+	1605	130
HFFIBJOL_04751	contig_1_pilon	5343177	5343581	+	405	6
HFFIBJOL_04752	contig_1_pilon	5343654	5343980	+	327	93
HFFIBJOL_04753	contig_1_pilon	5344141	5346873	-	2733	8360
HFFIBJOL_04754	contig_1_pilon	5347343	5347783	+	441	2354
HFFIBJOL_04755	contig_1_pilon	5347989	5348447	+	459	376
HFFIBJOL_04756	contig_1_pilon	5348627	5349202	+	576	6093
HFFIBJOL_04757	contig_1_pilon	5349457	5350032	+	576	1054
HFFIBJOL_04758	contig_1_pilon	5350088	5351245	+	1158	1249
HFFIBJOL_04759	contig_1_pilon	5351407	5352159	+	753	201
HFFIBJOL_04760	contig_1_pilon	5352376	5353680	-	1305	464
HFFIBJOL_04761	contig_1_pilon	5353900	5355072	+	1173	201
HFFIBJOL_04762	contig_1_pilon	5355145	5356635	+	1491	86
HFFIBJOL_04763	contig_1_pilon	5356639	5357784	+	1146	50
HFFIBJOL_04764	contig_1_pilon	5357781	5358602	+	822	34
HFFIBJOL_04765	contig_1_pilon	5358565	5359194	-	630	0
HFFIBJOL_04766	contig_1_pilon	5359303	5360439	+	1137	1
HFFIBJOL_04767	contig_1_pilon	5360430	5361086	+	657	12
HFFIBJOL_04768	contig_1_pilon	5361096	5361755	+	660	20
HFFIBJOL_04769	contig_1_pilon	5361915	5362127	-	213	43
HFFIBJOL_04770	contig_1_pilon	5362076	5362999	-	924	31
HFFIBJOL_04771	contig_1_pilon	5363012	5363176	-	165	19
HFFIBJOL_04772	contig_1_pilon	5363440	5364585	-	1146	642
HFFIBJOL_04773	contig_1_pilon	5364699	5365358	-	660	1430
HFFIBJOL_04774	contig_1_pilon	5365854	5367161	-	1308	178
HFFIBJOL_04775	contig_1_pilon	5367436	5367508	+	73	1
HFFIBJOL_04776	contig_1_pilon	5368087	5368638	+	552	123
HFFIBJOL_04777	contig_1_pilon	5368705	5369205	+	501	228
HFFIBJOL_04778	contig_1_pilon	5369321	5370733	-	1413	74
HFFIBJOL_04779	contig_1_pilon	5370887	5372050	+	1164	0
HFFIBJOL_04780	contig_1_pilon	5372050	5373279	+	1230	6
HFFIBJOL_04781	contig_1_pilon	5373276	5374148	+	873	0
HFFIBJOL_04782	contig_1_pilon	5374118	5375128	-	1011	9
HFFIBJOL_04783	contig_1_pilon	5375125	5376558	-	1434	9
HFFIBJOL_04784	contig_1_pilon	5376949	5377170	+	222	1
HFFIBJOL_04785	contig_1_pilon	5377167	5379653	+	2487	14
HFFIBJOL_04786	contig_1_pilon	5379685	5380176	+	492	4
HFFIBJOL_04787	contig_1_pilon	5380246	5380854	-	609	0
HFFIBJOL_04788	contig_1_pilon	5380916	5381113	+	198	4
HFFIBJOL_04789	contig_1_pilon	5381319	5382086	-	768	11
HFFIBJOL_04790	contig_1_pilon	5382148	5383038	-	891	73
HFFIBJOL_04791	contig_1_pilon	5383035	5383592	-	558	40
HFFIBJOL_04792	contig_1_pilon	5383765	5385060	-	1296	14
HFFIBJOL_04793	contig_1_pilon	5386023	5386097	+	75	0
HFFIBJOL_04794	contig_1_pilon	5386766	5387425	-	660	7
HFFIBJOL_04795	contig_1_pilon	5387489	5388709	-	1221	65
HFFIBJOL_04796	contig_1_pilon	5388857	5389843	+	987	484
HFFIBJOL_04797	contig_1_pilon	5389906	5390442	-	537	52
HFFIBJOL_04798	contig_1_pilon	5390645	5391301	-	657	74
HFFIBJOL_04799	contig_1_pilon	5391600	5392370	+	771	595
HFFIBJOL_04800	contig_1_pilon	5392462	5392935	-	474	86
HFFIBJOL_04801	contig_1_pilon	5393114	5394784	-	1671	76
HFFIBJOL_04802	contig_1_pilon	5395014	5395658	-	645	781
HFFIBJOL_04803	contig_1_pilon	5395890	5396648	+	759	9
HFFIBJOL_04804	contig_1_pilon	5396889	5397470	+	582	13
HFFIBJOL_04805	contig_1_pilon	5397518	5398180	-	663	32
HFFIBJOL_04806	contig_1_pilon	5398337	5399392	-	1056	57
HFFIBJOL_04807	contig_1_pilon	5399666	5401717	+	2052	1686
HFFIBJOL_04808	contig_1_pilon	5401761	5402303	-	543	73
HFFIBJOL_04809	contig_1_pilon	5402428	5403201	+	774	575
HFFIBJOL_04810	contig_1_pilon	5403198	5403725	+	528	240
HFFIBJOL_04811	contig_1_pilon	5403752	5404135	-	384	51
HFFIBJOL_04812	contig_1_pilon	5404154	5404618	-	465	34
HFFIBJOL_04813	contig_1_pilon	5404818	5405288	+	471	90
HFFIBJOL_04814	contig_1_pilon	5405479	5405793	+	315	29
HFFIBJOL_04815	contig_1_pilon	5405892	5407502	-	1611	41
HFFIBJOL_04816	contig_1_pilon	5407928	5408494	+	567	32
HFFIBJOL_04817	contig_1_pilon	5408700	5409701	+	1002	24
HFFIBJOL_04818	contig_1_pilon	5409736	5410830	-	1095	0
HFFIBJOL_04819	contig_1_pilon	5410823	5411506	-	684	10
HFFIBJOL_04820	contig_1_pilon	5411588	5413234	+	1647	33
HFFIBJOL_04821	contig_1_pilon	5413231	5413584	+	354	4
HFFIBJOL_04822	contig_1_pilon	5413641	5414351	-	711	29
HFFIBJOL_04823	contig_1_pilon	5414668	5415129	-	462	14
HFFIBJOL_04824	contig_1_pilon	5415120	5415740	-	621	123
HFFIBJOL_04825	contig_1_pilon	5415977	5417209	-	1233	17
HFFIBJOL_04826	contig_1_pilon	5417520	5418689	+	1170	213
HFFIBJOL_04827	contig_1_pilon	5418701	5419258	-	558	4
HFFIBJOL_04828	contig_1_pilon	5419443	5419976	+	534	85
HFFIBJOL_04829	contig_1_pilon	5420083	5420283	+	201	54
HFFIBJOL_04830	contig_1_pilon	5420380	5420826	-	447	1
HFFIBJOL_04831	contig_1_pilon	5421165	5421668	+	504	14
HFFIBJOL_04832	contig_1_pilon	5421598	5422560	-	963	2
HFFIBJOL_04833	contig_1_pilon	5422557	5424440	-	1884	9
HFFIBJOL_04834	contig_1_pilon	5424437	5425636	-	1200	6
HFFIBJOL_04835	contig_1_pilon	5425633	5426376	-	744	10
HFFIBJOL_04836	contig_1_pilon	5426376	5427695	-	1320	37
HFFIBJOL_04837	contig_1_pilon	5428159	5429232	-	1074	24
HFFIBJOL_04838	contig_1_pilon	5429426	5430880	+	1455	0
HFFIBJOL_04839	contig_1_pilon	5430888	5431172	+	285	6
HFFIBJOL_04840	contig_1_pilon	5431334	5433970	+	2637	22
HFFIBJOL_04841	contig_1_pilon	5434096	5434209	+	114	23
HFFIBJOL_04842	contig_1_pilon	5434325	5436031	+	1707	2
HFFIBJOL_04843	contig_1_pilon	5436024	5437910	+	1887	2
HFFIBJOL_04844	contig_1_pilon	5437752	5438369	-	618	208
HFFIBJOL_04845	contig_1_pilon	5438548	5439180	-	633	52
HFFIBJOL_04846	contig_1_pilon	5439475	5440887	+	1413	28
HFFIBJOL_04847	contig_1_pilon	5440982	5441794	+	813	6
HFFIBJOL_04848	contig_1_pilon	5441791	5442861	+	1071	6
HFFIBJOL_04849	contig_1_pilon	5442889	5443218	-	330	69
HFFIBJOL_04850	contig_1_pilon	5443300	5444103	+	804	286
HFFIBJOL_04851	contig_1_pilon	5444135	5444446	-	312	10
HFFIBJOL_04852	contig_1_pilon	5444707	5445717	-	1011	4
HFFIBJOL_04853	contig_1_pilon	5445901	5446755	-	855	98
HFFIBJOL_04854	contig_1_pilon	5446935	5447912	-	978	20
HFFIBJOL_04855	contig_1_pilon	5447934	5448584	-	651	8
HFFIBJOL_04856	contig_1_pilon	5448931	5451153	+	2223	0
HFFIBJOL_04857	contig_1_pilon	5451183	5452379	+	1197	0
HFFIBJOL_04858	contig_1_pilon	5452509	5453957	+	1449	179
HFFIBJOL_04859	contig_1_pilon	5453950	5454741	+	792	28
HFFIBJOL_04860	contig_1_pilon	5454755	5455237	+	483	34
HFFIBJOL_04861	contig_1_pilon	5455260	5455916	-	657	25
HFFIBJOL_04862	contig_1_pilon	5456009	5456569	-	561	20
HFFIBJOL_04863	contig_1_pilon	5456604	5457605	+	1002	3
HFFIBJOL_04864	contig_1_pilon	5457596	5458438	-	843	18
HFFIBJOL_04865	contig_1_pilon	5458457	5458663	-	207	2
HFFIBJOL_04866	contig_1_pilon	5458778	5460106	+	1329	708
HFFIBJOL_04867	contig_1_pilon	5460110	5460766	-	657	55
HFFIBJOL_04868	contig_1_pilon	5460867	5461532	-	666	25
HFFIBJOL_04869	contig_1_pilon	5461576	5462949	-	1374	20
HFFIBJOL_04870	contig_1_pilon	5463332	5464198	+	867	26
HFFIBJOL_04871	contig_1_pilon	5464269	5465354	+	1086	26
HFFIBJOL_04872	contig_1_pilon	5465419	5466372	+	954	7
HFFIBJOL_04873	contig_1_pilon	5466403	5467272	-	870	67
HFFIBJOL_04874	contig_1_pilon	5467400	5467564	-	165	9
HFFIBJOL_04875	contig_1_pilon	5467696	5469066	-	1371	68
HFFIBJOL_04876	contig_1_pilon	5469334	5470200	+	867	287
HFFIBJOL_04877	contig_1_pilon	5470251	5470940	+	690	272
HFFIBJOL_04878	contig_1_pilon	5470944	5472128	+	1185	46
HFFIBJOL_04879	contig_1_pilon	5472452	5474503	+	2052	10
HFFIBJOL_04880	contig_1_pilon	5474543	5475220	-	678	208
HFFIBJOL_04881	contig_1_pilon	5475267	5476064	-	798	10
HFFIBJOL_04882	contig_1_pilon	5476178	5477641	+	1464	202
HFFIBJOL_04883	contig_1_pilon	5477751	5478440	-	690	40
HFFIBJOL_04884	contig_1_pilon	5478454	5479254	-	801	26
HFFIBJOL_04885	contig_1_pilon	5480160	5481143	+	984	38
HFFIBJOL_04886	contig_1_pilon	5481121	5483373	-	2253	42
HFFIBJOL_04887	contig_1_pilon	5483656	5484099	-	444	7
HFFIBJOL_04888	contig_1_pilon	5484105	5484305	-	201	8
HFFIBJOL_04889	contig_1_pilon	5484365	5484739	-	375	2
HFFIBJOL_04890	contig_1_pilon	5484736	5485116	-	381	2
HFFIBJOL_04891	contig_1_pilon	5485309	5486538	+	1230	167
